iid,gender,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,like_o,prob_o,met_o,dec,attr,sinc,intel,fun,amb,like,prob,met
510,0,11,3,533,1,0.69,0,26,2,25,25,25,13,12,0,1,9,9,10,9,9,10,10,1,1,9,10,8,9,7,9,9,1
510,0,20,4,534,0,0.5,0,24,6,30,30,30,5,2,3,1,8,9,8,9,8,8,8,2,0,6,7,9,4,4,5,5,0
510,0,17,5,535,0,0.24,0,23,2,23,14,19,16,10,18,1,8,7,7,8,6,6,6,2,0,8,7,6,7,6,7,5,0
510,0,10,6,536,1,0.36,0,29,2,30,20,20,20,10,0,1,10,8,9,9,9,9,5,2,1,9,7,9,9,7,8,8,0
510,0,9,9,539,0,0.13,0,22,2,30,10,20,15,15,10,1,8,6,6,5,4,7,5,2,0,7,6,7,7,7,5,5,0
510,0,2,10,540,1,0.36,0,24,2,20,15,20,20,15,10,1,8,10,8,9,8,8,8,1,1,8,10,10,10,6,8,9,1
510,0,12,11,541,0,-0.32,0,23,4,40,30,0,20,0,10,1,8,9,10,5,6,8,4,2,0,6,8,8,4,5,5,4,0
510,0,7,12,542,0,-0.14,0,23,4,25,15,20,20,10,10,0,6,7,10,7,6,7,2,2,0,5,6,6,5,7,4,4,0
510,0,1,13,543,0,-0.07,0,24,4,20,16,16,17,16,15,0,8,8,8,8,8,7,5,2,0,7,9,7,7,6,5,5,0
510,0,8,14,544,0,-0.18,0,23,4,15,25,20,10,10,20,0,7,7,7,6,6,6,5,2,0,6,7,7,4,7,5,5,0
510,0,13,16,546,1,-0.04,0,30,2,35,10,20,25,5,5,1,8,8,8,8,6,7,7,2,1,10,9,8,8,7,8,9,0
510,0,19,17,547,0,0.15,0,30,2,25,20,20,20,0,15,0,6,6,6,6,3,6,3,2,0,6,5,6,4,6,4,4,0
510,0,4,18,548,0,0.07,0,30,2,40,10,20,10,0,20,1,7,7,8,6,5,7,6,2,0,8,8,7,5,6,6,6,0
510,0,15,20,550,0,0.43,0,30,2,30,3,30,30,3,4,1,5,5,5,4,4,5,5,2,0,2,3,4,3,6,3,3,0
510,0,14,21,551,0,0.33,0,27,1,40,20,20,20,0,0,1,10,9,9,7,7,8,5,2,0,6,5,5,5,8,4,4,0
511,0,2,1,531,0,0.26,1,25,4,15,30,20,20,10,5,0,5,10,10,8,10,5,1,2,1,6,5,7,7,5,6,6,0
511,0,21,2,532,0,-0.45,1,26,4,25,20,20,20,5,10,0,7,6,7,6,5,7,5,2,1,5,3,6,5,2,4,5,0
511,0,1,4,534,1,0.28,0,24,6,30,30,30,5,2,3,1,8,9,8,8,9,8,7,1,1,5,5,8,7,6,7,7,1
511,0,20,5,535,1,0.24,0,23,2,23,14,19,16,10,18,1,7,7,8,7,6,6,6,2,1,6,4,6,6,5,6,6,0
511,0,13,6,536,0,0.52,0,29,2,30,20,20,20,10,0,0,9,7,8,4,8,4,3,2,0,7,6,6,7,6,7,6,0
511,0,3,7,537,0,0.36,1,22,4,20,5,25,25,5,20,0,5,7,8,4,6,5,1,2,1,4,4,7,5,3,5,5,0
511,0,8,8,538,0,0.02,0,32,2,50,0,10,30,0,10,0,5,7,7,5,6,5,3,2,0,4,3,5,4,2,4,4,0
511,0,12,9,539,0,0.02,0,22,2,30,10,20,15,15,10,0,4,8,10,4,10,7,4,2,1,3,3,4,3,2,3,4,0
511,0,5,10,540,0,0.52,0,24,2,20,15,20,20,15,10,0,7,8,7,7,5,7,5,2,0,3,5,5,5,3,4,5,0
511,0,15,11,541,0,-0.05,1,23,4,40,30,0,20,0,10,0,5,7,10,5,10,3,4,2,1,4,2,6,5,2,5,5,0
511,0,10,12,542,1,-0.03,1,23,4,25,15,20,20,10,10,1,4,5,8,6,7,6,8,2,1,4,4,5,4,2,3,5,0
511,0,4,13,543,0,-0.33,1,24,4,20,16,16,17,16,15,0,6,8,8,6,8,8,4,2,1,3,3,6,6,4,5,5,0
511,0,11,14,544,0,-0.12,1,23,4,15,25,20,10,10,20,0,8,8,5,7,6,7,4,2,1,3,3,3,4,3,4,4,0
511,0,16,16,546,0,-0.05,0,30,2,35,10,20,25,5,5,0,6,6,7,5,6,5,6,2,1,6,6,6,7,3,6,5,0
511,0,22,17,547,0,0.37,0,30,2,25,20,20,20,0,15,0,4,7,6,4,2,5,6,2,0,7,7,6,7,3,7,6,0
511,0,7,18,548,1,-0.2,0,30,2,40,10,20,10,0,20,1,9,9,9,5,8,7,7,2,1,5,3,5,5,2,4,4,0
511,0,9,19,549,0,0.17,0,28,2,20,20,20,20,0,20,0,6,8,6,5,8,4,4,2,1,4,5,5,5,3,5,4,0
511,0,18,20,550,0,0.48,0,30,2,30,3,30,30,3,4,0,5,4,5,5,5,6,3,2,0,6,6,7,5,5,4,6,0
511,0,17,21,551,0,0.37,0,27,1,40,20,20,20,0,0,0,5,8,9,6,8,4,6,2,1,6,5,7,8,6,7,5,0
511,0,6,22,552,0,0.83,0,25,2,70,0,15,15,0,0,0,7,5,5,4,5,4,6,2,1,6,3,5,3,3,4,4,0
513,0,9,1,531,0,-0.05,0,25,4,15,30,20,20,10,5,0,10,8,10,5,10,3,1,2,0,4,7,7,4,4,6,4,0
513,0,21,3,533,1,0.12,1,26,2,25,25,25,13,12,0,1,7,8,8,8,6,7,7,2,1,6,6,6,6,6,5,5,0
513,0,8,4,534,0,-0.11,0,24,6,30,30,30,5,2,3,1,8,8,9,8,8,8,6,2,0,4,6,6,5,5,5,5,0
513,0,5,5,535,1,0.52,1,23,2,23,14,19,16,10,18,1,8,8,7,7,7,8,7,2,1,6,6,6,6,6,5,5,0
513,0,20,6,536,0,0.66,1,29,2,30,20,20,20,10,0,0,8,3,6,7,6,4,2,2,0,4,5,5,5,5,5,5,0
513,0,12,10,540,0,0.02,1,24,2,20,15,20,20,15,10,1,7,6,6,7,5,7,4,2,0,3,8,8,4,4,6,5,0
513,0,17,12,542,0,0.61,0,23,4,25,15,20,20,10,10,1,8,6,7,8,6,8,5,2,0,2,5,5,5,10,2,5,0
513,0,11,13,543,0,-0.15,0,24,4,20,16,16,17,16,15,0,5,8,8,8,8,3,3,2,0,4,6,6,4,5,2,2,0
513,0,18,14,544,0,0.02,0,23,4,15,25,20,10,10,20,1,6,7,7,9,8,7,4,2,0,5,7,7,7,7,2,2,0
513,0,4,15,545,0,-0.33,1,24,2,20,20,20,20,10,10,0,8,4,5,8,7,5,8,2,0,7,6,7,5,5,6,5,0
513,0,1,16,546,1,0,1,30,2,35,10,20,25,5,5,1,8,7,7,9,6,8,8,2,1,7,5,7,7,7,5,7,0
513,0,7,17,547,0,0.6,1,30,2,25,20,20,20,0,15,1,7,7,6,8,7,7,6,2,0,6,5,5,6,5,5,5,0
513,0,14,18,548,0,-0.1,1,30,2,40,10,20,10,0,20,1,8,2,3,8,2,4,4,2,0,5,3,4,6,4,5,5,0
513,0,16,19,549,0,0.34,1,28,2,20,20,20,20,0,20,0,7,7,6,5,6,5,3,2,0,8,2,5,5,5,5,2,0
513,0,3,20,550,1,0.73,1,30,2,30,3,30,30,3,4,1,9,6,6,7,6,8,8,2,1,6,7,7,4,4,6,5,0
513,0,2,21,551,0,0.58,0,27,1,40,20,20,20,0,0,1,9,6,5,9,7,8,3,2,0,4,8,6,2,5,3,5,0
514,0,3,1,531,0,0.21,0,25,4,15,30,20,20,10,5,0,5,10,10,8,10,5,1,2,0,5,6,6,6,6,4,2,0
514,0,22,2,532,0,-0.04,0,26,4,25,20,20,20,5,10,1,6,8,8,8,5,7,6,2,0,4,9,6,3,4,3,2,0
514,0,15,3,533,0,0.24,1,26,2,25,25,25,13,12,0,0,5,7,7,6,9,5,5,2,1,8,9,9,6,5,7,6,0
514,0,2,4,534,0,0.06,0,24,6,30,30,30,5,2,3,1,7,7,8,7,8,8,8,2,0,8,9,7,6,6,6,4,0
514,0,21,5,535,0,0.38,1,23,2,23,14,19,16,10,18,0,6,8,7,6,9,6,6,2,1,9,8,7,8,3,6,4,0
514,0,14,6,536,0,0.55,1,29,2,30,20,20,20,10,0,0,2,5,4,1,4,1,3,2,1,10,10,7,8,5,8,5,0
514,0,4,7,537,0,0.81,0,22,4,20,5,25,25,5,20,0,6,8,7,4,5,7,1,2,0,9,7,6,6,6,3,2,0
514,0,13,9,539,0,0.34,1,22,2,30,10,20,15,15,10,0,3,7,10,8,7,7,6,2,1,6,7,10,9,10,7,7,0
514,0,6,10,540,0,0.33,1,24,2,20,15,20,20,15,10,1,6,7,6,7,6,6,5,2,0,3,4,4,4,4,5,2,0
514,0,16,11,541,0,0.02,0,23,4,40,30,0,20,0,10,0,4,5,9,7,8,2,2,2,0,4,8,9,4,5,5,4,0
514,0,11,12,542,0,0.46,0,23,4,25,15,20,20,10,10,0,4,7,6,4,6,8,7,2,0,8,7,8,8,6,7,5,0
514,0,5,13,543,0,-0.19,0,24,4,20,16,16,17,16,15,0,5,7,7,6,7,5,4,2,0,4,5,5,4,4,6,3,0
514,0,12,14,544,0,-0.09,0,23,4,15,25,20,10,10,20,1,6,7,7,9,7,7,5,2,0,7,8,9,7,4,6,4,0
514,0,17,16,546,0,0.18,1,30,2,35,10,20,25,5,5,0,5,8,5,8,6,6,8,2,1,10,9,9,8,7,8,6,0
514,0,1,17,547,0,0.65,1,30,2,25,20,20,20,0,15,0,6,6,7,8,10,6,6,2,1,7,8,9,5,7,6,7,0
514,0,8,18,548,0,0.25,1,30,2,40,10,20,10,0,20,0,3,6,2,2,2,3,7,2,1,8,7,7,6,7,8,5,0
514,0,10,19,549,0,0.46,1,28,2,20,20,20,20,0,20,0,2,7,7,8,6,5,6,2,0,8,9,7,6,5,6,5,0
514,0,19,20,550,0,0.44,1,30,2,30,3,30,30,3,4,0,4,5,5,8,5,6,4,2,1,7,8,9,7,6,7,6,0
514,0,18,21,551,0,0.44,0,27,1,40,20,20,20,0,0,0,6,6,6,8,5,7,7,2,1,8,9,8,7,6,7,6,0
514,0,7,22,552,0,0.54,1,25,2,70,0,15,15,0,0,0,4,6,8,7,8,6,9,2,1,10,7,5,5,5,7,4,0
515,0,19,1,531,0,0.65,0,25,4,15,30,20,20,10,5,0,7,10,10,5,5,5,1,2,1,4,8,10,7,7,8,5,0
515,0,16,2,532,0,0.07,0,26,4,25,20,20,20,5,10,0,6,6,5,6,4,5,5,2,0,4,7,9,6,8,8,5,0
515,0,18,4,534,0,0.26,0,24,6,30,30,30,5,2,3,1,7,8,7,7,8,8,8,2,0,4,5,6,7,6,6,4,0
515,0,15,5,535,1,-0.19,1,23,2,23,14,19,16,10,18,1,9,8,8,8,7,9,8,2,1,7,6,8,8,8,7,6,0
515,0,8,6,536,0,0.32,1,29,2,30,20,20,20,10,0,0,8,6,6,8,7,5,3,2,0,7,5,6,8,7,5,6,0
515,0,3,8,538,0,-0.08,1,32,2,50,0,10,30,0,10,0,5,4,7,4,7,4,3,2,0,4,5,8,8,8,7,5,0
515,0,7,9,539,0,0.27,1,22,2,30,10,20,15,15,10,1,8,5,8,6,5,7,5,2,0,4,4,7,6,8,3,4,0
515,0,22,10,540,0,-0.11,1,24,2,20,15,20,20,15,10,1,6,7,7,6,5,4,2,2,0,4,5,8,9,7,7,4,0
515,0,10,11,541,0,0.21,0,23,4,40,30,0,20,0,10,1,9,9,9,8,7,7,4,2,0,4,5,8,5,8,5,3,0
515,0,5,12,542,0,-0.3,0,23,4,25,15,20,20,10,10,1,8,4,6,7,4,8,4,2,0,4,7,8,6,8,3,6,0
515,0,21,13,543,0,-0.26,0,24,4,20,16,16,17,16,15,0,8,8,7,7,8,6,4,2,0,5,6,7,8,7,5,4,0
515,0,6,14,544,0,-0.64,0,23,4,15,25,20,10,10,20,0,8,2,4,5,5,5,2,2,0,5,5,7,8,7,5,3,0
515,0,11,16,546,0,0.26,1,30,2,35,10,20,25,5,5,0,5,5,5,6,8,5,6,2,0,9,7,7,8,8,7,4,0
515,0,17,17,547,0,0.4,1,30,2,25,20,20,20,0,15,0,5,7,7,5,5,5,5,2,0,6,8,8,7,6,6,4,0
515,0,2,18,548,0,0.29,1,30,2,40,10,20,10,0,20,0,7,7,5,3,3,4,6,2,0,6,6,6,6,5,8,6,0
515,0,4,19,549,0,-0.22,1,28,2,20,20,20,20,0,20,1,6,7,7,8,7,6,5,2,0,4,6,7,6,6,5,4,0
515,0,13,20,550,0,0.22,1,30,2,30,3,30,30,3,4,0,6,6,7,6,4,5,5,2,0,2,3,3,5,5,6,5,0
515,0,12,21,551,0,0.16,0,27,1,40,20,20,20,0,0,1,9,7,8,7,7,8,3,2,0,3,5,6,5,4,10,6,0
516,0,5,1,531,0,-0.33,1,25,4,15,30,20,20,10,5,1,10,8,10,10,10,5,3,2,0,6,7,8,7,8,6,7,0
516,0,2,2,532,0,-0.22,1,26,4,25,20,20,20,5,10,0,7,4,7,3,5,4,1,2,0,3,8,7,3,6,3,5,0
516,0,4,4,534,0,0.12,0,24,6,30,30,30,5,2,3,1,7,8,8,8,7,9,8,2,0,5,8,7,5,6,4,5,0
516,0,1,5,535,1,0.46,0,23,2,23,14,19,16,10,18,1,9,7,9,8,8,10,10,1,1,10,10,10,9,5,8,10,1
516,0,16,6,536,1,0.44,0,29,2,30,20,20,20,10,0,1,10,8,9,9,9,9,6,2,1,8,8,8,8,8,7,7,0
516,0,6,7,537,0,0.62,1,22,4,20,5,25,25,5,20,0,8,8,8,6,6,7,6,2,1,7,8,8,7,8,7,7,0
516,0,11,8,538,0,0.09,0,32,2,50,0,10,30,0,10,0,6,3,5,6,5,5,4,2,1,6,8,7,8,7,7,7,0
516,0,15,9,539,0,0.12,0,22,2,30,10,20,15,15,10,1,9,4,5,7,8,8,5,2,0,5,7,7,7,7,5,5,0
516,0,8,10,540,0,0.21,0,24,2,20,15,20,20,15,10,0,7,5,5,6,5,6,2,2,0,5,7,7,7,7,4,4,0
516,0,18,11,541,1,-0.27,1,23,4,40,30,0,20,0,10,1,7,6,10,7,9,6,4,2,1,6,7,7,6,6,4,5,0
516,0,13,12,542,0,0.58,1,23,4,25,15,20,20,10,10,1,9,4,6,7,6,7,1,2,0,4,6,7,6,7,4,4,0
516,0,7,13,543,0,-0.05,1,24,4,20,16,16,17,16,15,1,9,8,8,8,8,9,8,1,0,5,8,7,7,7,6,6,0
516,0,14,14,544,0,0.26,1,23,4,15,25,20,10,10,20,0,6,4,5,5,4,4,2,2,0,5,7,6,7,6,4,4,0
516,0,19,16,546,0,-0.07,0,30,2,35,10,20,25,5,5,0,5,3,5,6,8,4,4,2,0,6,7,8,7,7,6,5,0
516,0,3,17,547,0,0.37,0,30,2,25,20,20,20,0,15,0,5,7,7,5,5,5,5,2,0,6,9,7,6,7,6,5,0
516,0,10,18,548,0,-0.1,0,30,2,40,10,20,10,0,20,1,6,4,4,6,4,5,6,2,0,6,8,8,7,6,6,6,0
516,0,12,19,549,1,0.49,0,28,2,20,20,20,20,0,20,1,5,7,6,6,6,5,6,2,1,6,7,7,8,7,6,5,0
516,0,21,20,550,0,0.63,0,30,2,30,3,30,30,3,4,0,7,6,6,6,6,5,3,2,0,4,7,7,7,7,4,4,0
516,0,20,21,551,1,0.53,0,27,1,40,20,20,20,0,0,1,5,6,7,7,7,7,9,2,1,7,8,7,7,7,7,9,0
516,0,9,22,552,1,0.59,0,25,2,70,0,15,15,0,0,1,8,7,8,9,8,8,6,2,1,7,7,7,8,7,7,6,0
517,0,10,1,531,0,0.05,0,25,4,15,30,20,20,10,5,0,5,5,5,5,5,1,1,2,0,3,7,8,6,5,4,4,0
517,0,7,2,532,0,0,0,26,4,25,20,20,20,5,10,0,8,8,7,8,8,8,5,2,0,5,8,7,5,6,8,3,0
517,0,9,4,534,0,-0.01,0,24,6,30,30,30,5,2,3,1,7,7,7,7,7,7,7,2,0,3,4,5,6,5,4,4,0
517,0,6,5,535,0,0.18,0,23,2,23,14,19,16,10,18,1,8,8,8,7,7,8,8,2,0,2,4,8,6,8,5,3,0
517,0,11,7,537,0,0.56,0,22,4,20,5,25,25,5,20,0,7,8,7,8,7,6,1,2,0,5,4,6,5,4,4,5,0
517,0,16,8,538,0,0.27,0,32,2,50,0,10,30,0,10,0,3,4,5,4,5,5,5,2,1,6,7,7,7,8,6,6,0
517,0,13,10,540,0,0.13,0,24,2,20,15,20,20,15,10,0,6,7,5,7,5,6,3,2,0,5,4,3,6,5,6,9,0
517,0,1,11,541,0,-0.32,0,23,4,40,30,0,20,0,10,1,6,7,6,8,5,6,5,2,0,4,9,8,6,7,5,7,0
517,0,12,13,543,0,-0.48,0,24,4,20,16,16,17,16,15,0,5,7,8,6,7,3,3,2,0,5,4,3,2,1,4,5,0
517,0,5,15,545,0,-0.13,0,24,2,20,20,20,20,10,10,0,8,8,7,6,7,7,7,2,0,5,5,5,4,3,4,6,0
517,0,2,16,546,0,0.05,0,30,2,35,10,20,25,5,5,1,6,8,8,6,6,6,6,2,0,5,5,7,7,5,6,8,0
517,0,8,17,547,0,0.49,0,30,2,25,20,20,20,0,15,1,6,6,7,8,6,6,5,2,0,6,5,8,5,5,5,7,0
517,0,15,18,548,0,-0.01,0,30,2,40,10,20,10,0,20,0,5,6,5,2,2,4,5,2,1,7,4,6,5,6,4,5,0
517,0,4,20,550,0,0.64,0,30,2,30,3,30,30,3,4,0,8,7,6,5,6,4,3,2,0,6,4,5,4,5,4,5,0
517,0,3,21,551,0,0.43,0,27,1,40,20,20,20,0,0,0,6,7,7,6,5,6,1,2,0,3,4,4,2,5,2,4,0
517,0,14,22,552,0,0.43,0,25,2,70,0,15,15,0,0,1,6,9,9,9,8,7,6,2,0,6,5,4,3,6,3,6,0
518,0,15,1,531,0,-0.36,0,25,4,15,30,20,20,10,5,0,5,10,10,5,10,5,1,2,0,5,6,7,4,8,3,6,0
518,0,12,2,532,0,0,0,26,4,25,20,20,20,5,10,1,8,8,7,7,7,7,5,2,0,4,6,6,5,6,4,4,0
518,0,14,4,534,0,-0.23,0,24,6,30,30,30,5,2,3,1,8,9,8,9,9,8,8,2,0,5,5,6,4,6,4,5,0
518,0,4,6,536,0,0.61,1,29,2,30,20,20,20,10,0,0,8,7,7,7,6,6,4,2,1,7,7,7,7,6,7,6,0
518,0,6,11,541,0,-0.04,0,23,4,40,30,0,20,0,10,1,6,7,6,8,6,6,4,2,0,3,6,5,5,5,3,6,0
518,0,1,12,542,0,0.54,0,23,4,25,15,20,20,10,10,1,7,10,6,7,6,8,8,2,0,7,9,9,7,10,5,5,0
518,0,2,14,544,0,0.35,0,23,4,15,25,20,10,10,20,0,7,7,6,6,6,6,3,2,0,5,8,8,7,4,4,6,0
518,0,10,15,545,0,-0.12,1,24,2,20,20,20,20,10,10,1,8,6,6,9,8,8,7,2,0,7,7,4,6,5,5,5,0
518,0,7,16,546,1,-0.06,1,30,2,35,10,20,25,5,5,1,7,7,6,8,6,7,9,2,1,7,7,7,7,6,6,5,0
518,0,13,17,547,1,0.24,1,30,2,25,20,20,20,0,15,1,6,7,7,10,6,8,6,2,1,7,8,9,9,7,7,7,0
518,0,20,18,548,1,-0.1,1,30,2,40,10,20,10,0,20,1,8,7,7,8,2,8,7,2,1,9,7,8,6,7,7,6,0
518,0,22,19,549,1,0.48,1,28,2,20,20,20,20,0,20,1,7,7,8,8,7,6,5,2,1,7,8,8,7,7,6,5,0
518,0,9,20,550,1,0.65,1,30,2,30,3,30,30,3,4,1,7,6,5,6,5,6,5,2,1,5,8,8,9,8,7,7,0
518,0,8,21,551,0,0.53,0,27,1,40,20,20,20,0,0,1,8,5,5,7,7,7,3,2,0,7,6,6,5,5,6,6,0
518,0,19,22,552,0,0.47,1,25,2,70,0,15,15,0,0,0,5,8,8,7,7,6,7,2,1,8,7,6,7,7,6,4,0
519,0,7,1,531,0,0.51,0,25,4,15,30,20,20,10,5,0,5,8,8,3,8,4,1,2,0,1,8,8,2,8,6,8,0
519,0,4,2,532,0,0.03,0,26,4,25,20,20,20,5,10,1,7,8,7,7,8,8,5,2,0,2,8,8,2,8,6,8,0
519,0,6,4,534,0,0.13,0,24,6,30,30,30,5,2,3,1,7,8,7,6,6,7,7,2,0,6,7,7,6,7,6,8,0
519,0,3,5,535,0,-0.04,1,23,2,23,14,19,16,10,18,1,7,8,7,6,7,6,7,2,0,4,4,8,4,8,6,8,0
519,0,17,9,539,0,0.25,1,22,2,30,10,20,15,15,10,0,8,7,7,4,7,7,3,2,0,5,6,6,5,6,6,8,0
519,0,20,11,541,0,-0.1,0,23,4,40,30,0,20,0,10,1,8,8,10,7,6,7,5,2,0,4,4,2,1,5,6,8,0
519,0,15,12,542,0,-0.25,0,23,4,25,15,20,20,10,10,0,4,7,6,6,5,7,2,2,0,5,4,3,2,1,6,8,0
519,0,16,14,544,0,-0.73,0,23,4,15,25,20,10,10,20,0,6,8,7,7,7,7,5,2,0,4,4,7,6,5,6,8,0
519,0,2,15,545,0,0.4,1,24,2,20,20,20,20,10,10,0,8,10,9,6,9,8,1,2,0,6,7,7,6,7,6,8,0
519,0,21,16,546,0,0.18,1,30,2,35,10,20,25,5,5,0,5,6,5,7,6,5,4,2,0,6,5,8,5,8,6,8,0
519,0,5,17,547,0,0.6,1,30,2,25,20,20,20,0,15,0,3,6,6,5,6,5,6,2,0,7,5,7,7,7,6,8,0
519,0,12,18,548,0,0.27,1,30,2,40,10,20,10,0,20,0,3,5,4,2,3,3,4,2,0,6,7,8,5,7,6,8,0
519,0,14,19,549,0,-0.07,1,28,2,20,20,20,20,0,20,0,5,7,8,6,7,6,6,2,0,6,8,7,6,7,6,8,0
519,0,1,20,550,0,0.2,1,30,2,30,3,30,30,3,4,0,6,7,7,7,4,6,3,2,0,6,8,8,6,8,6,8,0
520,0,18,1,531,0,-0.12,0,25,4,15,30,20,20,10,5,1,5,10,10,5,10,5,1,2,0,6,7,7,5,5,7,6,0
520,0,15,2,532,0,-0.05,0,26,4,25,20,20,20,5,10,1,7,7,7,7,7,8,5,2,0,4,6,6,4,6,7,7,0
520,0,8,3,533,0,-0.11,0,26,2,25,25,25,13,12,0,0,7,7,7,6,7,7,5,2,0,6,5,5,6,6,4,2,0
520,0,17,4,534,0,-0.09,1,24,6,30,30,30,5,2,3,1,7,8,7,8,7,8,7,2,0,5,6,8,4,6,4,4,0
520,0,14,5,535,0,0.15,0,23,2,23,14,19,16,10,18,0,5,6,7,5,8,5,5,2,1,5,6,6,4,6,5,5,0
520,0,6,9,539,0,0.46,0,22,2,30,10,20,15,15,10,0,7,8,8,6,5,7,4,2,0,4,4,4,4,5,5,2,0
520,0,21,10,540,0,-0.27,0,24,2,20,15,20,20,15,10,0,6,6,7,5,5,5,2,2,0,4,6,5,5,5,5,6,0
520,0,9,11,541,0,-0.16,0,23,4,40,30,0,20,0,10,0,5,9,9,9,8,7,6,2,1,4,7,7,5,6,6,4,0
520,0,4,12,542,0,0.43,0,23,4,25,15,20,20,10,10,0,4,5,6,5,4,2,4,2,0,7,7,6,5,6,6,6,0
520,0,20,13,543,0,-0.19,0,24,4,20,16,16,17,16,15,0,5,9,9,7,8,5,4,2,0,4,7,7,6,6,6,5,0
520,0,5,14,544,0,-0.24,0,23,4,15,25,20,10,10,20,0,7,9,7,8,6,6,4,2,1,5,8,7,5,5,6,5,0
520,0,13,15,545,0,-0.34,0,24,2,20,20,20,20,10,10,0,4,5,8,6,8,5,5,2,1,4,6,6,7,5,7,4,0
520,0,16,17,547,0,0.44,0,30,2,25,20,20,20,0,15,0,6,7,7,7,6,7,6,2,0,7,6,6,6,4,4,7,0
520,0,1,18,548,0,-0.27,0,30,2,40,10,20,10,0,20,0,2,10,8,10,2,7,3,2,0,7,7,7,5,5,6,5,0
520,0,3,19,549,0,-0.1,0,28,2,20,20,20,20,0,20,0,2,9,9,8,8,5,6,2,1,7,7,7,8,5,7,7,0
520,0,12,20,550,0,0.67,0,30,2,30,3,30,30,3,4,1,4,7,7,7,7,7,4,2,0,6,7,6,6,6,6,5,0
520,0,11,21,551,0,0.49,0,27,1,40,20,20,20,0,0,0,5,6,7,7,6,8,3,2,0,7,4,4,4,4,4,2,0
520,0,22,22,552,0,0.37,0,25,2,70,0,15,15,0,0,0,2,7,6,6,6,5,5,2,0,6,6,6,6,6,5,2,0
521,0,17,1,531,0,0.36,0,25,4,15,30,20,20,10,5,0,5,10,10,5,5,3,1,2,0,6,8,8,8,8,7,6,0
521,0,14,2,532,0,-0.16,0,26,4,25,20,20,20,5,10,1,7,7,7,6,6,6,5,2,0,7,9,8,5,9,7,4,0
521,0,16,4,534,1,0.25,0,24,6,30,30,30,5,2,3,1,9,9,8,9,9,7,8,2,1,7,7,8,8,8,8,6,0
521,0,13,5,535,1,-0.18,1,23,2,23,14,19,16,10,18,1,6,7,7,5,7,6,7,2,1,8,8,9,9,9,8,5,0
521,0,6,6,536,0,-0.04,1,29,2,30,20,20,20,10,0,0,7,8,8,7,8,6,4,2,1,8,8,8,8,8,7,6,0
521,0,18,7,537,0,-0.06,0,22,4,20,5,25,25,5,20,0,6,7,7,8,6,7,4,2,1,8,8,8,8,8,8,6,0
521,0,1,8,538,1,0.33,1,32,2,50,0,10,30,0,10,1,7,7,6,6,6,6,6,2,1,8,9,9,10,10,8,6,0
521,0,5,9,539,0,-0.16,1,22,2,30,10,20,15,15,10,0,5,9,8,6,7,5,3,2,0,6,6,8,6,8,7,4,0
521,0,20,10,540,0,0.36,1,24,2,20,15,20,20,15,10,0,6,5,7,7,6,6,4,2,1,7,7,7,7,7,7,6,0
521,0,8,11,541,0,-0.37,0,23,4,40,30,0,20,0,10,1,6,10,10,9,8,7,4,2,0,7,7,8,8,8,7,7,0
521,0,3,12,542,0,-0.38,0,23,4,25,15,20,20,10,10,0,2,5,6,7,2,2,0,2,0,6,5,6,6,8,5,3,0
521,0,19,13,543,0,-0.47,0,24,4,20,16,16,17,16,15,0,7,8,8,7,8,5,5,2,1,7,7,7,8,7,7,6,0
521,0,9,16,546,0,0.13,1,30,2,35,10,20,25,5,5,0,6,8,6,3,6,5,6,2,0,9,7,8,9,8,8,6,0
521,0,15,17,547,0,-0.06,1,30,2,25,20,20,20,0,15,0,7,8,6,5,3,6,5,2,1,8,6,7,7,7,7,5,0
521,0,22,18,548,1,0.1,1,30,2,40,10,20,10,0,20,1,6,8,8,7,3,8,6,2,1,9,7,8,9,8,8,3,0
521,0,11,20,550,1,-0.06,1,30,2,30,3,30,30,3,4,1,6,6,6,6,5,6,6,2,1,8,8,9,9,9,7,6,0
521,0,10,21,551,1,-0.02,0,27,1,40,20,20,20,0,0,1,8,7,8,6,6,7,5,2,1,9,8,8,8,8,8,6,0
521,0,21,22,552,0,0.27,1,25,2,70,0,15,15,0,0,0,3,4,6,4,4,4,5,2,1,9,7,7,8,8,7,5,0
522,0,13,1,531,0,0.33,0,25,4,15,30,20,20,10,5,0,5,5,5,1,10,1,1,2,0,5,9,9,6,7,5,6,0
522,0,10,2,532,0,0.19,0,26,4,25,20,20,20,5,10,1,8,8,8,7,8,7,5,2,0,2,9,9,3,9,5,3,0
522,0,3,3,533,0,0.12,1,26,2,25,25,25,13,12,0,0,6,9,9,8,10,7,4,2,1,5,8,9,7,8,8,6,0
522,0,9,5,535,0,0.46,1,23,2,23,14,19,16,10,18,1,7,7,7,7,6,7,5,2,0,8,9,9,8,6,7,6,0
522,0,2,6,536,0,0.57,1,29,2,30,20,20,20,10,0,0,7,8,9,7,8,7,6,2,0,5,6,5,5,7,5,4,0
522,0,14,7,537,0,0.73,0,22,4,20,5,25,25,5,20,0,7,9,9,8,9,8,5,2,1,6,8,9,9,7,8,6,0
